Driver_ID,Distance_Feature,Speeding_Feature
3423313380,47.64,005
3423313184,31.37,005
3423313906,41.53,005
3423314323,56.07,006
3423311340,54.43,004
3423313281,65.17,004
3423311464,50.66,006
3423311746,56.41,007
3423311836,49.76,005
3423311867,44,004
3423312419,55.67,002
3423310914,53.45,005
3423312944,48.64,006
3423311143,39.16,005
3423313835,43.46,006
3423313000,48.79,005
3423310732,51.7,005
3423313427,34.76,005
3423311884,41.93,006
3423310508,64.32,004
3423313076,45.64,006
3423312446,49.3,005
3423313033,41.5,004
3423313115,54.82,005
3423310902,48.47,004
3423311492,43.07,001
3423313113,64.36,006
3423311034,66.9,005
3423313372,60.9,006
3423311132,42.6,005
3423312037,60.85,005
3423312792,66.57,002
3423314236,53.67,006
3423311113,65.02,011
3423313097,43.18,004
3423313253,52,003
3423312643,54.1,004
3423313748,47.57,006
3423311682,49.57,005
3423312749,44.84,007
3423312779,55.73,001
3423310921,37.3,005
3423312218,55.44,005
3423314104,47.04,004
3423314171,51.36,009
3423313808,70.59,002
3423311226,56.02,006
3423312874,46.99,007
3423314115,53.64,003
3423310907,39.17,004
3423314369,39.19,008
3423314193,52.8,007
3423311508,55.62,003
3423311553,43.95,003
3423312105,39.31,006
3423310990,42.46,005
3423313362,47.59,004
3423312085,40.71,005
3423310771,31.62,002
3423311606,31.14,009
3423314047,39.21,006
3423311526,50.7,007
3423311339,47.91,004
3423311138,54.47,004
3423313529,47.52,002
3423312934,65.2,007
3423311657,59.48,004
3423312789,62.58,005
3423313511,50.47,006
3423314083,53.41,003
3423314093,83.42,005
3423311116,58.78,003
3423313290,41.65,007
3423313023,53,003
3423313826,56.12,000
3423313172,37.54,005
3423314027,46.08,007
3423311961,34.55,007
3423314295,46.45,004
3423312811,66.17,006
3423312869,44.1,002
3423311860,56.24,005
3423311652,53.48,005
3423313085,70.32,004
3423311181,46.94,006
3423313899,36.98,006
3423311793,49.3,003
3423311035,27.04,006
3423311048,45.28,006
3423313244,50.03,002
3423311876,68.13,002
3423310986,26.78,002
3423311305,58.24,005
3423314062,46.98,006
3423312616,34.04,009
3423310808,53.49,004
3423311991,44.63,002
3423312238,51.27,006
3423311460,62.51,004
3423313642,42.25,005
3423313616,39.53,006
3423311957,46.59,004
3423311767,27.8,006
3423311255,52.12,007
3423310601,49.26,007
3423313447,55.56,005
3423310756,40.53,004
3423312294,53.96,001
3423311691,44.44,007
3423313755,61.23,003
3423312095,32.67,003
3423313916,36.99,003
3423313312,49.41,004
3423313286,57.89,006
3423311291,50.86,005
3423312353,57.64,008
3423310943,51.43,005
3423311213,37.73,003
3423314183,58.56,003
3423312428,45.26,004
3423314399,37.1,006
3423310952,44.41,003
3423312511,50.62,007
3423311701,55.14,001
3423314222,39.01,005
3423313931,52.11,007
3423312522,64.48,005
3423313074,48.69,006
3423310691,57.18,005
3423312520,59.04,006
3423312589,48.86,007
3423313528,59.12,007
3423312414,45.86,007
3423311161,60.78,000
3423312541,56.91,005
3423312451,34.95,000
3423312140,47.84,004
3423312275,48.14,002
3423312694,44.89,001
3423313536,65.76,009
3423312372,41.39,008
3423311480,66.81,005
3423313234,58.92,003
3423313789,46.72,007
3423312256,44.12,002
3423312650,53.59,002
3423311170,60.9,005
3423312063,38.06,007
3423311251,64.21,007
3423312194,56.61,008
3423310522,48.03,005
3423312989,48.63,004
3423312280,46.73,005
3423312562,51.97,005
3423312775,60.65,005
3423313125,54.41,006
3423311078,65.88,005
3423313324,38.04,004
3423311932,26.27,004
3423313665,60.05,006
3423313858,50.65,004
3423312329,50.07,004
3423311572,44.68,001
3423310841,69.88,007
3423313411,48.53,006
3423312731,61.06,008
3423313069,54.4,004
3423312252,65.32,003
3423313892,48.91,002
3423311141,47.33,003
3423313636,49.7,003
3423312436,35.97,007
3423314216,55.46,005
3423312411,49.48,004
3423310858,45.89,008
3423311387,45.69,003
3423312923,70.45,006
3423312868,58.45,006
3423311514,65.42,006
3423311391,38.21,005
3423314130,42.86,004
3423312116,44.62,002
3423311925,58.27,006
3423312169,34.84,008
3423314009,56.96,007
3423312134,58.07,011
3423311715,51.52,008
3423313283,36.76,007
3423310449,51.86,004
3423313955,57.16,004
3423313602,48.67,003
3423310925,59,004
3423311068,54.36,002
3423313609,41.52,004
3423311370,46.37,005
3423310457,51.91,006
3423310579,65.6,006
3423310762,61.92,004
3423313963,40.24,005
3423311063,65.11,005
3423311367,26.3,007
3423310884,41.87,006
3423311491,51.6,006
3423310540,43.69,004
3423311528,63.9,007
3423314251,72.04,003
3423313742,50.67,004
3423312377,57.78,001
3423313572,69.93,003
3423312948,56.26,006
3423311175,44.91,007
3423313136,52.01,007
3423311549,41.83,005
3423310882,49.27,005
3423312478,40.09,005
3423314433,75.09,005
3423310775,44.64,004
3423313522,41.63,006
3423314368,54.41,005
3423311794,27.46,005
3423312936,52.21,005
3423311873,74.91,004
3423314044,25.48,005
3423314341,52.75,004
3423312000,45.21,007
3423310904,49.97,006
3423311756,55.33,005
3423314137,30.34,006
3423314196,53.01,004
3423314309,58.27,006
3423311954,41.23,006
3423311196,46.1,004
3423313070,60.1,005
3423311037,51.02,007
3423313517,52.59,004
3423312038,43.26,002
3423310940,50.62,008
3423312137,46.51,008
3423310462,49.64,005
3423313393,50.67,004
3423312664,65.59,009
3423311813,45.58,007
3423313825,55.72,005
3423311487,44.47,004
3423314267,55.88,005
3423311658,47.4,006
3423313904,64.15,008
3423312881,61.37,001
3423311315,35.09,004
3423314332,47.59,005
3423310957,53.96,004
3423311176,63.61,005
3423312004,45.05,004
3423313980,43.89,005
3423313080,57.82,007
3423311518,50.96,003
3423311870,42.94,005
3423312955,67.08,001
3423313728,49.88,006
3423314087,37.35,005
3423313845,53.29,006
3423314292,37.04,005
3423311515,50.28,004
3423312613,50.96,006
3423311229,46.38,006
3423311990,34.79,004
3423312925,38.92,007
3423311579,46.54,004
3423314141,62.24,010
3423313295,50.96,001
3423313846,53.23,006
3423313429,53.89,002
3423314277,74.41,005
3423311280,50.85,005
3423312361,62.67,001
3423311092,36.33,008
3423314246,50.48,008
3423312053,43.32,004
3423314266,50.78,002
3423312440,49.62,004
3423310993,52.6,004
3423314132,45.29,009
3423314415,64.98,003
3423314311,41.82,004
3423310924,55.3,004
3423311088,52.57,007
3423313068,51.53,002
3423311169,46.71,004
3423313885,52.3,003
3423314374,43.69,006
3423311297,29.7,006
3423313705,53.59,005
3423313809,48.51,008
3423314136,29.01,003
3423314417,56.14,009
3423312179,56.83,005
3423314188,59.93,007
3423314178,52.72,004
3423311307,59.63,003
3423314261,32.63,004
3423313483,26.62,005
3423312430,66.95,005
3423312782,35.24,002
3423313218,66.96,004
3423312702,54.87,006
3423310956,70.04,001
3423311083,45.11,006
3423310518,44.77,002
3423310905,75.68,007
3423312261,53.45,005
3423313171,55.01,006
3423311632,34.24,004
3423310873,52.42,005
3423314048,37,005
3423311100,49.14,006
3423311025,49.35,006
3423312389,32.54,008
3423313964,52.15,004
3423310640,47.49,005
3423310761,54.5,005
3423312548,31.58,006
3423314180,59.91,007
3423313595,34.02,006
3423311119,57.14,002
3423312513,38.27,008
3423314226,33.56,007
3423311012,57.74,004
3423310563,51.29,005
3423311329,51.87,004
3423312580,41.31,005
3423313650,16.39,008
3423314007,56.55,005
3423310953,41,006
3423312901,31.72,002
3423313977,63.75,004
3423311392,67.15,007
3423313881,33.66,008
3423313248,40.32,006
3423312295,52.41,003
3423310792,56.56,004
3423313040,50.32,005
3423312464,50.72,005
3423311097,25.17,006
3423313550,45.32,006
3423312581,45.15,007
3423312006,38.63,004
3423313078,63.43,004
3423311049,32.45,006
3423312141,34.68,007
3423314077,49.89,002
3423312204,66.63,009
3423313333,34.11,005
3423312425,56.86,004
3423310862,46.14,005
3423312326,69.49,001
3423311101,67.46,004
3423313455,37.83,007
3423310822,52.81,005
3423311639,35.42,003
3423313073,48.84,004
3423313491,58.43,002
3423314363,37.76,005
3423313969,29.88,004
3423313377,49.48,002
3423312551,36.84,005
3423310452,53.5,005
3423312876,48.95,002
3423311926,51.91,006
3423311804,72.14,006
3423311436,51.91,006
3423312585,32.58,006
3423310499,52.68,003
3423310654,58.94,005
3423313695,63.95,003
3423313863,36.88,005
3423310840,57.25,003
3423313993,44.51,006
3423312512,58.4,007
3423314411,38.4,004
3423311477,44.95,005
3423312121,47.87,004
3423314013,35.83,006
3423310842,24.58,004
3423312202,48.71,005
3423310922,56.67,003
3423312570,48.72,006
3423311864,47.6,001
3423313191,55.05,006
3423311347,62.81,006
3423314139,50.86,004
3423311111,51.63,004
3423313656,27.83,005
3423314394,50.4,007
3423310708,53.69,005
3423313684,48.17,004
3423314441,38.25,006
3423313660,54.66,003
3423314079,42.41,007
3423314428,52.04,001
3423313659,67.41,004
3423313280,50.71,007
3423310642,48.45,006
3423311811,58.03,004
3423311758,64.12,004
3423312369,41.6,007
3423310815,42.32,006
3423313811,69.72,004
3423310835,60.39,007
3423311937,57.86,006
3423311908,58.88,006
3423312225,54.94,007
3423312019,48.64,004
3423310948,69.66,004
3423311745,55.4,009
3423313192,42.27,004
3423313093,58.67,001
3423310564,58.64,001
3423310469,49.85,008
3423312930,37.14,002
3423314313,33.95,005
3423312153,40.72,006
3423311890,56.34,006
3423313118,72.41,007
3423310577,48.52,007
3423312288,68.6,004
3423313065,61.86,007
3423312040,52.59,005
3423313257,50.94,006
3423313982,58.56,007
3423311266,62.48,007
3423311945,27.48,005
3423312627,37.26,001
3423313292,70.3,003
3423312476,42.54,005
3423312752,54.23,005
3423313309,52.43,011
3423312973,54.87,004
3423313913,33.42,004
3423314098,67.51,007
3423312506,52.69,001
3423311024,55.16,007
3423313055,52.11,004
3423312552,54.27,006
3423310972,56.07,005
3423312403,46.64,005
3423310984,39.64,004
3423314113,43.58,007
3423311407,54.64,005
3423311363,39.87,004
3423310679,52.7,007
3423312609,45.53,004
3423311933,50.34,006
3423310619,53.39,004
3423310741,44.5,008
3423312588,62.6,006
3423312347,53.76,004
3423311279,54.1,007
3423312993,56.2,006
3423312809,49.33,007
3423312447,72.9,007
3423313414,45.83,002
3423313351,57.25,000
3423312667,66.67,005
3423312781,34.86,003
3423310724,51.34,006
3423312344,49.93,005
3423314059,49.43,007
3423313678,49.56,004
3423313585,64.63,008
3423313820,68.18,005
3423312875,56.45,006
3423310733,35.82,005
3423311979,51.35,006
3423310861,48.34,005
3423313382,45.94,006
3423314116,42.37,005
3423310669,60.81,006
3423311288,36.82,005
3423310558,47.77,006
3423313766,59.02,003
3423314090,60.99,004
3423312521,63.68,004
3423312768,40.54,005
3423311065,47.81,006
3423310872,49.72,004
3423310559,58.11,007
3423310895,60.73,005
3423312108,47.39,007
3423311321,63.15,000
3423312101,71.55,004
3423314264,55.78,007
3423313680,44.77,003
3423313368,36.18,005
3423314012,55.18,005
3423312646,67.74,001
3423312434,59.16,008
3423312308,55.51,008
3423312343,40.01,001
3423310574,49.71,006
3423313410,56.49,004
3423313697,55.05,007
3423311366,57.91,007
3423312181,50.49,003
3423313561,56.18,006
3423312935,51.35,002
3423311117,48.29,005
3423311519,30.16,005
3423312906,57.01,007
3423313869,42.9,006
3423310580,64.85,006
3423314347,61.21,007
3423310463,31.6,005
3423313348,43.61,003
3423312586,35.6,001
3423312109,55.47,009
3423313470,37.15,007
3423313579,48.09,005
3423310544,49.65,011
3423311672,31.25,004
3423313717,54,006
3423313905,47.68,004
3423310712,48.19,006
3423314200,37.64,007
3423311614,63.66,001
3423311948,34.94,005
3423313468,34.41,004
3423314258,47.46,002
3423312016,60.78,006
3423314152,55.58,004
3423311376,44.49,004
3423313879,36.07,005
3423312873,49.26,007
3423313591,64.9,006
3423313925,53.25,003
3423311358,54.25,007
3423313279,48.47,003
3423313539,50.56,005
3423311439,45.67,007
3423313251,59.67,003
3423311629,47.77,005
3423311319,51.2,009
3423311648,52.57,005
3423313967,56.52,007
3423313747,63.71,006
3423312837,63.72,008
3423313422,65.08,003
3423312668,48.42,005
3423313027,41.08,002
3423312933,46.2,005
3423312686,47.74,007
3423312177,50.78,005
3423313945,62.3,005
3423310497,38.42,002
3423310900,51.55,006
3423312008,41.31,006
3423311695,57.2,005
3423311676,51.97,007
3423314220,34.74,004
3423310969,62.81,004
3423311924,55.97,004
3423311819,54.99,006
3423312495,58.13,004
3423312947,66.86,006
3423310832,45.03,011
3423310681,53.54,007
3423311287,23.2,008
3423313765,64.13,006
3423313082,53.11,003
3423311284,62.58,008
3423311944,57.68,002
3423314317,29.13,005
3423311232,58.83,005
3423313150,44.83,007
3423313804,40.46,007
3423310941,58.92,004
3423311559,56.04,006
3423312459,41.14,006
3423312152,48.35,007
3423313341,56.17,001
3423313261,47.57,005
3423312035,44.22,005
3423311649,52.85,004
3423313453,41.15,007
3423311404,47.82,004
3423310496,66.89,003
3423311440,43.25,007
3423313216,74.47,005
3423312409,47.43,002
3423313017,49.34,003
3423311262,56.37,003
3423313357,50.64,004
3423314380,60.36,005
3423313580,45.74,005
3423313823,60.32,005
3423313026,59.08,005
3423312754,40.87,005
3423311269,63.55,001
3423312622,54.65,004
3423311824,53.47,004
3423314031,41.7,005
3423312334,55.76,007
3423311722,53.33,005
3423313798,49.58,004
3423312524,40.9,005
3423311289,54.32,005
3423311883,52.11,011
3423312961,54.34,003
3423312950,41.75,005
3423310989,49.19,005
3423313442,46.8,006
3423313958,30.97,008
3423310903,42.42,004
3423313204,30.31,006
3423313736,32.95,010
3423313987,58.13,006
3423312043,64.32,003
3423310608,39.93,004
3423311018,40.63,003
3423313240,48.81,006
3423311952,40.34,002
3423314340,54.29,009
3423311684,47.92,007
3423311762,55.11,006
3423312277,58.93,006
3423311588,34.04,006
3423311295,50.3,008
3423312892,51.38,004
3423311424,42.02,001
3423311919,39.33,006
3423310879,49.76,007
3423311679,46.96,001
3423313557,58.61,005
3423310998,32.53,004
3423313176,38.94,008
3423312888,46.81,009
3423310701,50.56,005
3423313016,37.57,006
3423312117,49.86,005
3423312293,53.57,004
3423313861,35.15,005
3423314035,36.91,006
3423310954,60.04,005
3423311733,41.25,003
3423310584,49.53,007
3423310511,44.54,007
3423310876,53.61,003
3423312771,62.81,007
3423313743,49.22,008
3423311130,52.34,007
3423313183,55.11,003
3423310571,50.03,009
3423312518,54.39,003
3423312761,47.56,005
3423314346,39.39,008
3423313451,46.85,007
3423313552,37.68,007
3423312998,50.56,005
3423314190,179.22,095
3423314144,192.34,069
3423314442,140.25,092
3423313001,184.28,070
3423311047,200.58,050
3423312780,197.99,095
3423313932,199.81,032
3423310689,168.45,070
3423312919,197.87,074
3423314356,172.08,087
3423310586,164.31,045
3423313042,162.56,056
3423312098,165.2,074
3423313466,211.36,005
3423310545,157.51,059
3423311847,208.47,026
3423311620,180.95,085
3423312577,167.83,070
3423313198,144.23,049
3423312363,163.82,079
3423311045,186.28,004
3423310933,182.21,072
3423313498,149.08,078
3423312553,171.83,050
3423313412,212.8,051
3423311630,185.3,049
3423313019,170.11,049
3423312418,175.82,080
3423311974,234.52,088
3423312470,164.03,086
3423312832,200.77,079
3423313399,168.47,056
3423314334,184.79,089
3423311956,158.61,071
3423314293,192.11,068
3423313331,176.49,082
3423312723,190.97,076
3423314086,175.93,053
3423311402,157.99,044
3423313142,197.56,057
3423313018,140.32,056
3423313048,162.56,023
3423313646,181.12,058
3423312691,197.26,076
3423314248,156.85,058
3423311901,164.13,099
3423311468,187.37,086
3423314100,174.32,028
3423311601,145.21,096
3423313433,178.05,029
3423313784,183.7,074
3423312054,121.07,057
3423313479,171.16,051
3423313821,148,066
3423314285,162.93,075
3423313505,163.17,091
3423310597,184.96,065
3423313168,178.28,071
3423312770,190.13,052
3423310962,167.55,070
3423313779,176.01,070
3423312312,157.02,021
3423313902,173.72,084
3423311160,224.47,052
3423310942,219.46,075
3423310464,156.79,046
3423312665,193.01,043
3423311784,191.2,070
3423311425,183.98,061
3423312435,181.04,058
3423314343,192.37,099
3423311627,185.03,041
3423310923,202.94,080
3423313428,178.47,099
3423312913,213.93,047
3423311790,188.36,063
3423310671,164.08,071
3423311382,173.91,075
3423310860,175.29,034
3423313827,208.65,045
3423310643,212.49,025
3423310938,183.78,056
3423312233,162.3,074
3423312899,164.83,053
3423311897,172.53,076
3423314328,179.26,079
3423312184,187.12,099
3423314358,191.47,093
3423312173,202.02,038
3423314384,188.06,075
3423312303,201.54,090
3423314396,165.23,057
3423311005,183.92,029
3423313215,166.22,077
3423313020,167.75,041
3423311010,219.54,039
3423312601,209.43,064
3423313496,145.28,091
3423312088,185.5,067
3423311039,168.77,055
3423312649,174.41,036
3423313853,169.45,067
3423311723,159.2,046
3423314000,184.76,056
3423311845,228.21,061
3423314017,151.81,067
3423311612,158.47,100
3423312623,186.03,065
3423312230,169.85,099
3423313271,154.52,051
3423310898,198.3,099
3423311917,149.71,078
3423313436,182.53,099
3423313456,204.62,038
3423313513,224.94,027
3423313871,177.2,087
3423310955,182.4,083
3423314016,189.88,097
3423310913,214.17,073
3423311064,159.8,058
3423313485,150.8,008
3423312898,149.55,007
3423314299,154.72,019
3423311602,188.1,015
3423313449,151.59,004
3423312138,209.27,011
3423311828,184.26,007
3423314409,184.77,015
3423311384,168.27,014
3423311995,178.52,017
3423312445,190.16,012
3423312991,176.3,018
3423312690,195.01,010
3423310934,176.1,005
3423313224,186.4,019
3423310543,158.63,013
3423312986,190.1,006
3423312380,198.1,003
3423311316,165.93,001
3423311580,162.35,013
3423311849,203.98,011
3423313137,177.21,016
3423310850,192.25,012
3423312975,164.47,007
3423312375,210.88,012
3423311623,171.76,012
3423312075,180.06,008
3423311965,166.36,001
3423312879,203.85,012
3423311357,200.37,001
3423311663,149.51,010
3423313194,180.26,015
3423312653,203.91,012
3423313245,203.13,011
3423310515,139.35,006
3423311545,158.88,020
3423312131,194.37,015
3423312855,170.38,016
3423310635,179.61,015
3423311783,221.45,003
3423313813,181.05,004
3423311486,179.97,000
3423311200,192.78,007
3423310988,174.71,009
3423314148,168.64,005
3423311888,156.17,017
3423312645,186.51,015
3423314091,173.21,014
3423313153,166.02,012
3423312021,159.14,008
3423312378,207.13,013
3423310621,183.67,014
3423310705,171.29,014
3423312030,200.64,010
3423311252,179.25,012
3423313583,177.43,010
3423311314,180.8,009
3423312909,166.45,017
3423311094,156.41,010
3423310951,172.5,005
3423311093,158.02,008
3423312298,179.76,008
3423310982,163.26,013
3423313461,177.75,012
3423313500,184.44,005
3423313141,187.98,015
3423311960,146.8,018
3423311582,196.9,001
3423310774,171.24,001
3423314424,220.23,002
3423311718,200.41,007
3423311882,207.52,010
3423311826,183.1,014
3423311708,175.04,010
3423313928,173.26,019
3423313714,159.7,011
3423311235,175.37,018
3423312857,198.44,003
3423313231,168.76,005
3423311179,165.87,003
3423313268,145.73,009
3423312291,179.68,000
3423313761,184.94,011
3423311325,227.52,007
3423311144,149.36,009
3423313981,182.32,015
3423312338,200.6,018
3423314124,183.21,013
3423313613,195.43,009
3423311223,185.17,004
3423312352,179.33,005
3423311861,196.17,012
3423312333,183.14,009
3423311557,156.71,017
3423312682,174.79,010
3423313256,174.48,004
3423312469,220.39,007
3423310987,189.07,004
3423313628,152.64,016
3423313622,185.33,008
3423313421,176.88,007
3423312307,171.65,015
3423310727,166.33,008
3423313664,163.94,000
3423313221,192.77,014
3423311531,206.13,009
3423312066,173.2,016
3423311751,171.41,012
3423312900,202.04,007
3423310839,168.84,007
3423312453,178.48,007
3423312420,188.51,013
3423312647,187.13,019
3423311044,192.89,015
3423314307,163.5,009
3423313669,174.78,014
3423311854,182.67,009
3423314163,193.88,009
3423313507,147.55,012
3423310917,182.63,012
3423313276,169.78,015
3423310809,225.68,002
3423310901,206.08,015
3423312410,154.75,013
3423311385,165.07,008
3423312530,197.07,014
3423312964,183.97,011
3423314114,165.07,004
3423310995,213.82,007
3423313754,155.84,013
3423312084,188.57,009
3423314119,199.02,009
3423312984,189.61,016
3423311962,178.34,009
3423313988,187.46,007
3423313877,193.3,007
3423310707,169.02,004
3423311963,165.71,006
3423312960,169.48,001
3423310864,174.91,012
3423313008,171.99,013
3423312135,179.52,008
3423312482,172.02,014
3423313471,161.32,009
3423312139,164.26,011
3423310683,206.47,021
3423313504,158.71,009
3423311936,207.08,004
3423310748,177.63,007
3423313439,193.4,012
3423312336,190.06,019
3423311603,171.15,005
3423314074,198.13,016
3423311209,160.23,004
3423313151,167.46,014
3423310479,195.66,004
3423312676,175.16,013
3423312405,194.29,010
3423311286,188.86,006
3423313856,182.61,010
3423313986,180.45,004
3423310487,191.98,010
3423313554,184.19,014
3423312758,211.8,009
3423310992,199.29,021
3423313961,201.79,001
3423312535,187.37,014
3423311326,215.94,008
3423311327,182.43,009
3423313781,210.69,002
3423311485,212.54,013
3423311484,205.43,007
3423311748,185.52,016
3423313401,188.19,003
3423313934,179.74,011
3423313398,217.21,008
3423311308,170.23,013
3423313625,180.18,011
3423310532,191.03,001
3423312201,199.33,009
3423313682,206.15,014
3423312247,170.85,016
3423310798,137.67,004
3423311651,197.27,014
3423312210,148.83,001
3423312441,181.67,008
3423312442,166.1,018
3423311717,185.73,003
3423314260,184.66,008
3423314351,175.8,007
3423314065,189.2,004
3423313764,205.78,009
3423312766,156.87,016
3423314249,185.54,008
3423311475,186.14,011
3423311765,183.3,016
3423310967,190.39,013
3423310568,166.15,011
3423314318,162.71,010
3423314102,189.62,008
3423311183,212.42,007
3423311592,186.3,009
3423310480,152.55,017
3423312831,174.29,010
3423313683,146.35,016
3423311445,134.81,020
3423314033,191.22,008
3423311706,187.7,017
3423312681,219.29,017
3423313481,206.59,010
3423314259,218.79,008
3423311033,171.7,014
3423310857,168.33,010
3423313712,160.71,011
3423312396,217.76,004
3423312076,140.49,007
3423311955,170.73,011
3423313855,196.13,017
3423311409,170.58,022
3423310455,160.52,019
3423312939,181.77,018
3423310569,195.7,012
3423311156,159.86,009
3423312526,162.96,022
3423314126,177.53,004
3423313057,179.4,002
3423314443,156.38,006
3423314377,196.12,008
3423311736,204.96,007
3423313390,184.1,019
3423314290,186.88,009
3423311216,193.86,006
3423313144,171.51,008
3423313888,169.25,009
3423313495,155.86,006
3423314001,176.54,003
3423313568,168.36,013
3423311964,149.91,005
3423310795,189.38,006
3423313170,194.15,012
3423312905,186.47,010
3423313796,185.5,013
3423314314,186.69,015
3423312304,179.23,006
3423313586,158.05,008
3423312607,189.13,006
3423313005,181.82,006
3423314041,150.31,014
3423311054,177.95,008
3423313836,160.49,006
3423311228,184.62,006
3423312917,197.02,008
3423312878,184.32,011
3423310966,195.47,014
3423313957,191.27,008
3423313526,208.19,017
3423310659,178.37,006
3423311893,169.24,004
3423310826,166.62,014
3423313626,189.78,017
3423314142,145.39,015
3423313998,164.47,010
3423314344,163.39,006
3423310660,159.11,015
3423312457,169.56,017
3423313984,188.25,018
3423311547,184.12,007
3423312987,199.37,007
3423310600,175.81,008
3423312222,175.06,009
3423310650,190.85,009
3423310556,188.89,001
3423310592,192.77,014
3423312237,179.24,007
3423311437,170.86,007
3423312060,171.29,019
3423310451,168.9,005
3423311896,161.76,005
3423313094,169.54,012
3423312243,173.72,010
3423311562,180.98,008
3423313520,181.89,017
3423314010,172.85,013
3423313028,244.79,009
3423311091,176.79,008
3423313938,148.44,007
3423312195,216.66,009
3423313540,161.14,010
3423311343,183.38,003
3423313354,175.29,011
3423311273,167.02,010
3423312090,234.09,007
3423312630,168.98,014
3423312656,242.37,015
3423313614,160.78,011
3423313744,190.56,011
3423311207,195.33,014
3423312318,196.23,004
3423313440,209.76,015
3423311667,172.78,005
3423313419,201.99,015
3423311675,162.56,013
3423310772,191.81,007
3423312376,170.72,001
3423311577,189.45,021
3423312199,189.77,016
3423313874,201.69,014
3423312563,191.59,012
3423312125,154.93,014
3423310468,149.19,016
3423311927,165.07,012
3423313367,156.57,007
3423310782,162.34,009
3423313563,177.82,012
3423311895,205.07,015
3423310802,155.83,010
3423311711,181.53,013
3423311124,195.87,003
3423314160,170.3,006
3423314439,167.89,015
3423313394,187.17,007
3423313043,153.81,018
3423311524,164.53,007
3423310488,174.81,013
3423310976,152.1,010
3423310636,157.26,018
3423313985,203.03,010
3423312253,172.78,008
3423310561,164.95,011
3423312228,182.99,005
3423311248,170.9,000
3423314330,150.57,015
3423313249,187.45,004
3423313241,135.98,014
3423311306,187.55,005
3423311567,241.71,022
3423312971,168.04,012
3423312695,156.01,014
3423313691,189.75,009
3423311458,178.42,003
3423313707,211.26,006
3423312027,171.7,012
3423310828,145.07,006
3423312721,194.55,006
3423313893,157.26,010
3423311743,153.34,009
3423314407,193.78,006
3423313437,200.72,020
3423310658,193.21,014
3423312224,176.23,016
3423313615,172.11,012
3423312314,193.31,008
3423310688,174.3,012
3423313653,164.4,010
3423313284,162.68,005
3423311218,173.55,003
3423311168,172.15,008
3423311418,202.84,017
3423314177,197.95,010
3423312767,167.21,005
3423313391,136.52,013
3423312310,199.92,000
3423311221,152.09,024
3423311476,170.87,015
3423312902,137.16,016
3423313237,164.38,008
3423313946,212.41,012
3423312327,163.36,015
3423311151,158.31,004
3423310819,162.26,014
3423313220,211.99,006
3423311013,160.26,020
3423313039,228.96,013
3423311264,182.69,011
3423310715,162.8,011
3423311136,193.58,016
3423314138,161.26,010
3423314447,201.12,019
3423312953,181.35,013
3423311631,168.64,009
3423310916,175.58,009
3423311560,160.2,009
3423313109,192.22,006
3423311296,197.6,010
3423311224,189.82,007
3423311770,205.8,013
3423311438,193.33,012
3423311479,132.03,015
3423313791,190.33,014
3423310834,173.9,011
3423313114,179.11,006
3423312157,209.64,007
3423313638,161.9,015
3423313700,166.62,009
3423313308,161.64,010
3423312812,162.9,010
3423311186,178.88,010
3423314147,171.97,012
3423311041,179.56,017
3423312058,188.59,016
3423313581,151.09,013
3423312594,194.87,008
3423312394,200.21,005
3423310742,196.39,006
3423313643,193.05,011
3423312587,183.61,006
3423310517,166.8,008
3423311204,190.45,014
3423311797,184.29,007
3423313629,197.44,015
3423313704,170.72,007
3423312342,168.56,005
3423312438,168.22,009
3423313883,165.22,016
3423314342,143.37,010
3423311159,224.24,016
3423310500,173.49,008
3423314197,190.04,016
3423312100,178.39,011
3423313573,194.68,002
3423313694,170.72,001
3423313317,181.64,017
3423312856,207.34,009
3423312624,189.85,009
3423313640,142.83,005
3423311798,168.14,001
3423313975,161.94,009
3423314286,151.65,001
3423310721,177.29,010
3423311324,173.02,003
3423312972,182.6,010
3423311856,208.78,011
3423311344,160.5,014
3423311104,170.45,001
3423312762,164.37,007
3423312756,180.1,014
3423313337,192.31,012
3423312937,167.88,006
3423310698,231.57,013
3423310626,189.68,010
3423311481,192.61,010
3423313606,218.21,011
3423311435,168.88,014
3423312599,150,008
3423311638,178.17,010
3423311178,190.84,001
3423312636,211.34,015
3423312634,161.98,009
3423311786,208.42,007
3423312042,185.7,017
3423314072,165.15,009
3423310498,166.68,014
3423314312,213.12,003
3423312850,217.91,003
3423314082,159.47,022
3423310749,176.44,005
3423311239,173.35,006
3423311740,194.1,004
3423312281,176.01,016
3423310507,193.08,009
3423313935,180.84,021
3423313478,191.52,009
3423312282,141.96,015
3423313549,154.33,003
3423312945,185.15,010
3423311356,185.38,007
3423313715,208.96,018
3423312893,176.97,004
3423312750,162.58,001
3423310667,184.14,009
3423311587,154.74,001
3423310746,180.91,011
3423311388,184.74,001
3423314145,186.24,004
3423313177,181.3,011
3423311371,180.36,013
3423311276,163.72,006
3423314241,177.04,006
3423313302,154.59,019
3423313605,196.37,017
3423312167,219.84,015
3423313370,189.97,003
3423311444,168.09,005
3423312424,190.94,020
3423313571,192.12,016
3423312171,218.67,001
3423312025,188.26,014
3423310725,200.32,009
3423313100,188.22,012
3423310651,207.01,018
3423310641,173.38,011
3423310806,161.51,005
3423313651,169.75,005
3423310653,169.66,011
3423314298,150.46,014
